Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01252","Green garlic","2020","2020","7021","Annual value","USD","2033.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01252","Green garlic","2021","2021","7021","Annual value","USD","2051.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01252","Green garlic","2022","2022","7021","Annual value","USD","2028.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1991","1991","7021","Annual value","USD","246.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1992","1992","7021","Annual value","USD","177.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1993","1993","7021","Annual value","USD","284.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1994","1994","7021","Annual value","USD","364.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1995","1995","7021","Annual value","USD","371.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1996","1996","7021","Annual value","USD","397","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1997","1997","7021","Annual value","USD","458.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1998","1998","7021","Annual value","USD","347.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","1999","1999","7021","Annual value","USD","326.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2000","2000","7021","Annual value","USD","358.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2001","2001","7021","Annual value","USD","224.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2002","2002","7021","Annual value","USD","329.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2003","2003","7021","Annual value","USD","188.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2004","2004","7021","Annual value","USD","82.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2005","2005","7021","Annual value","USD","99.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2006","2006","7021","Annual value","USD","113","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2018","2018","7021","Annual value","USD","428.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2019","2019","7021","Annual value","USD","461.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2020","2020","7021","Annual value","USD","478.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2021","2021","7021","Annual value","USD","617.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0142","Groundnuts, excluding shelled","2022","2022","7021","Annual value","USD","590.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","1991","1991","7021","Annual value","USD","549.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","1992","1992","7021","Annual value","USD","630.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","1994","1994","7021","Annual value","USD","1402.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","1995","1995","7021","Annual value","USD","1351.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","1996","1996","7021","Annual value","USD","1509.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","1997","1997","7021","Annual value","USD","1463.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","1998","1998","7021","Annual value","USD","1358.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","1999","1999","7021","Annual value","USD","909.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2000","2000","7021","Annual value","USD","987.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2001","2001","7021","Annual value","USD","810.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2002","2002","7021","Annual value","USD","357.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2003","2003","7021","Annual value","USD","493.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2004","2004","7021","Annual value","USD","548.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2005","2005","7021","Annual value","USD","669.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2006","2006","7021","Annual value","USD","691.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2007","2007","7021","Annual value","USD","841.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2008","2008","7021","Annual value","USD","1018.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2009","2009","7021","Annual value","USD","916.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2010","2010","7021","Annual value","USD","1027.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2011","2011","7021","Annual value","USD","2196.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2012","2012","7021","Annual value","USD","2280","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2013","2013","7021","Annual value","USD","2534.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2014","2014","7021","Annual value","USD","2667.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2015","2015","7021","Annual value","USD","1981.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2016","2016","7021","Annual value","USD","2119.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2018","2018","7021","Annual value","USD","1267.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2019","2019","7021","Annual value","USD","1220.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2020","2020","7021","Annual value","USD","1059.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2021","2021","7021","Annual value","USD","1274.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2022","2022","7021","Annual value","USD","1564.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1991","1991","7021","Annual value","USD","154.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1992","1992","7021","Annual value","USD","173.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1993","1993","7021","Annual value","USD","96.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1994","1994","7021","Annual value","USD","314.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1995","1995","7021","Annual value","USD","413","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1996","1996","7021","Annual value","USD","405.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1997","1997","7021","Annual value","USD","423.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1998","1998","7021","Annual value","USD","389.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","1999","1999","7021","Annual value","USD","236","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2000","2000","7021","Annual value","USD","270.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2001","2001","7021","Annual value","USD","262.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2002","2002","7021","Annual value","USD","230.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2003","2003","7021","Annual value","USD","245.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2004","2004","7021","Annual value","USD","285.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2005","2005","7021","Annual value","USD","347.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2006","2006","7021","Annual value","USD","429.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2007","2007","7021","Annual value","USD","494.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2008","2008","7021","Annual value","USD","585.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2018","2018","7021","Annual value","USD","467.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2019","2019","7021","Annual value","USD","507","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2020","2020","7021","Annual value","USD","480.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2021","2021","7021","Annual value","USD","520.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2022","2022","7021","Annual value","USD","719.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1991","1991","7021","Annual value","USD","305.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1992","1992","7021","Annual value","USD","226.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1993","1993","7021","Annual value","USD","626.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1994","1994","7021","Annual value","USD","534.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1995","1995","7021","Annual value","USD","517.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1996","1996","7021","Annual value","USD","467.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1997","1997","7021","Annual value","USD","425.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1998","1998","7021","Annual value","USD","399","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","1999","1999","7021","Annual value","USD","251.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","2000","2000","7021","Annual value","USD","260.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01922.02","Kenaf, and other textile bast fibres, raw or retted","2001","2001","7021","Annual value","USD","215.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1991","1991","7021","Annual value","USD","181.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1992","1992","7021","Annual value","USD","402.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1993","1993","7021","Annual value","USD","237.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1994","1994","7021","Annual value","USD","809.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1995","1995","7021","Annual value","USD","430.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1996","1996","7021","Annual value","USD","337.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1997","1997","7021","Annual value","USD","292.2","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1998","1998","7021","Annual value","USD","266.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","1999","1999","7021","Annual value","USD","151.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2000","2000","7021","Annual value","USD","159.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2001","2001","7021","Annual value","USD","85.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2018","2018","7021","Annual value","USD","284.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2019","2019","7021","Annual value","USD","263.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2020","2020","7021","Annual value","USD","215.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2022","2022","7021","Annual value","USD","246.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1991","1991","7021","Annual value","USD","124.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1992","1992","7021","Annual value","USD","207.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1993","1993","7021","Annual value","USD","143.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1994","1994","7021","Annual value","USD","243.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1995","1995","7021","Annual value","USD","209.2","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1996","1996","7021","Annual value","USD","204","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1997","1997","7021","Annual value","USD","204.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1998","1998","7021","Annual value","USD","189.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","1999","1999","7021","Annual value","USD","138.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","2000","2000","7021","Annual value","USD","161.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","2001","2001","7021","Annual value","USD","136.2","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","2018","2018","7021","Annual value","USD","333.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","2019","2019","7021","Annual value","USD","339","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","2020","2020","7021","Annual value","USD","369.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","2021","2021","7021","Annual value","USD","445.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01441","Linseed","2022","2022","7021","Annual value","USD","489.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1991","1991","7021","Annual value","USD","85.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1992","1992","7021","Annual value","USD","87.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1993","1993","7021","Annual value","USD","104.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1994","1994","7021","Annual value","USD","120.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1995","1995","7021","Annual value","USD","123.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1996","1996","7021","Annual value","USD","144.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1997","1997","7021","Annual value","USD","116","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1998","1998","7021","Annual value","USD","123.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","1999","1999","7021","Annual value","USD","93.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2000","2000","7021","Annual value","USD","110.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2001","2001","7021","Annual value","USD","69.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2002","2002","7021","Annual value","USD","89.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2003","2003","7021","Annual value","USD","102.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2004","2004","7021","Annual value","USD","103.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2005","2005","7021","Annual value","USD","118.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2006","2006","7021","Annual value","USD","120.7","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2007","2007","7021","Annual value","USD","171.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2008","2008","7021","Annual value","USD","215.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2009","2009","7021","Annual value","USD","158.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2010","2010","7021","Annual value","USD","170","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2011","2011","7021","Annual value","USD","256.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2012","2012","7021","Annual value","USD","226.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2013","2013","7021","Annual value","USD","202.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2014","2014","7021","Annual value","USD","185.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","138.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","183.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","USD","125.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2019","2019","7021","Annual value","USD","119.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2020","2020","7021","Annual value","USD","135.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2021","2021","7021","Annual value","USD","243.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2022","2022","7021","Annual value","USD","243.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1991","1991","7021","Annual value","USD","113.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1992","1992","7021","Annual value","USD","136.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1993","1993","7021","Annual value","USD","110.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1994","1994","7021","Annual value","USD","317.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1995","1995","7021","Annual value","USD","232.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1996","1996","7021","Annual value","USD","202","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1997","1997","7021","Annual value","USD","269","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1998","1998","7021","Annual value","USD","293","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","1999","1999","7021","Annual value","USD","191.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2000","2000","7021","Annual value","USD","195.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2001","2001","7021","Annual value","USD","114.9","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2018","2018","7021","Annual value","USD","276.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2019","2019","7021","Annual value","USD","293.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2020","2020","7021","Annual value","USD","226.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2021","2021","7021","Annual value","USD","240.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2022","2022","7021","Annual value","USD","259.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1991","1991","7021","Annual value","USD","132.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1992","1992","7021","Annual value","USD","126.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1993","1993","7021","Annual value","USD","103","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1994","1994","7021","Annual value","USD","257.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1995","1995","7021","Annual value","USD","216.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1996","1996","7021","Annual value","USD","179.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1997","1997","7021","Annual value","USD","163.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1998","1998","7021","Annual value","USD","143","X","Figure from international organizations"
