Date,"STU, US","STU, AR","STU, BR","STU, Corn","Production, US","Production, AR","Production, BR",PPI- Commodities, PPI- Farm Products,PPI- Grains,PPI- OilSeeds,PPI- Corn,PPI- Soybeans,"PPI- Industry, Food","PPI- Freight, WareHousing",GDP (Bn USD),Gold,DX,Crude,USD?BRL,Price_High,Price_Low,Price_Average,Average_Price_Collection
2017-10-12,0.2074,0.7525,0.4805,0.1882,120.58,57.0,107.0,194.9,156.3,129.2,172.8,126.7,158.2,198.0,128.9,20037.1,1278.74,93.64640909,57.63090909,3.19005,1003.25,959.0,981.7916666666666,"[978.375, 996.75, 994.625, 986.5, 985.125, 986.0, 986.125, 978.875, 977.875, 979.25, 974.5, 973.125, 976.375, 974.25, 979.125]"
2017-11-09,0.2047,0.7594,0.4871,0.1989,120.44,57.0,108.0,195.9,161.6,129.0,173.7,125.2,159.9,196.9,129.7,20037.1,1280.82,94.02004545,62.765,3.259127273,1008.25,967.0,986.75,"[995.875, 987.375, 982.0, 972.25, 973.0, 974.25, 981.75, 987.5, 988.75, 993.5, 995.375, 996.0, 991.75, 992.875, 989.0]"
2017-12-12,0.214,0.7517,0.4783,0.1941,120.44,57.0,108.0,196.3,160.5,130.5,176.5,128.8,161.9,196.6,129.1,20037.1,1264.38,93.44995,64.0375,3.293452381,986.25,943.25,960.6583333333333,"[980.625, 978.75, 973.75, 968.125, 963.875, 959.5, 956.375, 952.125, 949.25, 957.625, 959.125, 949.5, 948.875, 954.625, 957.75]"
2018-01-12,0.2251,0.7314,0.4893,0.1975,119.52,56.0,110.0,197.9,160.6,135.4,174.6,132.7,159.7,196.6,130.0,20328.6,1330.4,90.88340909,69.01047619,3.216308696,1004.75,944.5,981.7,"[953.625, 966.625, 965.25, 970.625, 977.375, 983.625, 984.125, 987.5, 994.5, 989.625, 992.5, 996.5, 995.5, 986.5, 981.625]"
2018-02-08,0.2537,0.7228,0.4909,0.1875,119.52,54.0,112.0,199.3,162.3,143.3,181.3,141.1,168.5,197.2,131.0,20328.6,1332.53,89.63315,65.66105263,3.24407,1057.5,977.75,1021.5583333333333,"[986.875, 984.75, 996.625, 1006.125, 1012.75, 1020.125, 1020.125, 1031.75, 1028.75, 1032.125, 1033.75, 1040.875, 1038.0, 1041.5, 1049.25]"
2018-03-08,0.2644,0.6552,0.466,0.1689,119.52,47.0,113.0,199.3,169.1,150.6,187.0,148.2,172.9,198.9,132.3,20328.6,1325.73,89.86819048,66.68333333,3.275277273,1069.25,1009.25,1036.0333333333333,"[1062.875, 1050.75, 1038.5, 1046.625, 1042.5, 1036.625, 1045.375, 1033.625, 1026.0, 1031.0, 1028.875, 1021.75, 1032.625, 1024.25, 1019.125]"
2018-04-10,0.2616,0.6233,0.4531,0.174,119.52,40.0,115.0,200.3,163.7,151.5,189.2,148.4,174.8,199.4,132.6,20580.9,1335.15,90.18152381,71.72809524,3.397985714,1067.25,1016.25,1041.05,"[1054.5, 1053.0, 1054.5, 1059.375, 1050.125, 1044.625, 1045.75, 1038.75, 1033.125, 1025.25, 1021.25, 1026.875, 1029.25, 1032.875, 1046.5]"
2018-05-10,0.1947,0.6067,0.4533,0.1347,116.48,56.0,117.0,203.2,167.9,155.1,184.6,154.2,169.5,201.1,132.6,20580.9,1303.27,93.27073913,77.07636364,3.619452174,1050.75,992.5,1021.4916666666667,"[1024.0, 1012.25, 1013.875, 1015.25, 1008.625, 1000.0, 1000.25, 1019.25, 1028.125, 1033.75, 1043.125, 1039.75, 1038.75, 1023.25, 1022.125]"
2018-06-12,0.1803,0.5938,0.4917,0.126,116.48,56.0,118.0,204.2,166.2,151.0,174.0,144.9,159.0,200.2,134.2,20580.9,1281.5,94.36009524,75.91428571,3.77467619,963.25,841.5,893.6416666666667,"[957.625, 946.375, 930.875, 916.375, 905.625, 873.625, 886.5, 884.75, 888.125, 885.375, 871.75, 872.0, 864.5, 867.0, 854.125]"
2018-07-12,0.2658,0.6809,0.5326,0.1239,117.3,57.0,120.5,204.3,161.0,138.4,157.5,132.2,143.3,198.8,134.6,20798.7,1238.98,94.57886364,74.80142857,3.828027273,906.0,810.5,853.4583333333334,"[831.75, 824.875, 824.25, 836.75, 841.125, 841.75, 847.25, 851.0, 852.625, 857.5, 869.625, 866.125, 876.25, 889.625, 891.375]"
2018-08-10,0.3573,0.7116,0.5143,0.1333,124.81,57.0,120.5,203.4,152.7,144.5,157.5,137.6,143.1,197.7,134.0,20798.7,1201.26,95.34421739,73.86565217,3.916113043,896.0,817.0,855.7166666666667,"[871.25, 849.5, 861.0, 864.5, 871.375, 879.25, 888.25, 878.375, 865.5, 851.875, 844.625, 832.375, 828.375, 825.25, 824.25]"
2018-09-12,0.3828,0.7506,0.4903,0.1396,127.73,57.0,120.5,203.6,149.7,138.8,146.4,133.6,131.5,197.1,134.5,20798.7,1198.35,94.7719,79.15578947,4.105895,867.25,812.25,840.9833333333333,"[833.125, 839.125, 833.75, 825.625, 818.75, 822.5, 840.125, 845.5, 841.75, 847.625, 849.875, 852.75, 850.625, 853.5, 860.125]"
2018-10-11,0.401,0.7569,0.4946,0.143,127.63,57.0,120.5,204.6,153.4,139.2,151.1,133.8,136.8,197.4,136.1,20917.9,1214.32,95.77543478,80.59913043,3.776978261,892.0,831.75,858.75,"[855.5, 863.25, 877.75, 885.25, 885.875, 873.25, 861.25, 859.25, 856.875, 853.375, 845.5, 845.125, 844.875, 837.125, 837.0]"
2018-11-08,0.4328,0.7934,0.462,0.1375,125.18,55.5,120.5,202.3,158.0,142.8,154.0,139.5,140.8,197.2,136.7,20917.9,1220.84,96.74363636,65.97909091,3.77905,897.5,857.0,881.4333333333333,"[874.0, 881.375, 883.375, 884.0, 883.125, 890.625, 888.25, 881.75, 878.125, 882.5, 882.25, 870.0, 869.125, 884.5, 888.5]"
2018-12-11,0.4328,0.8619,0.4744,0.1416,125.18,55.5,122.0,201.0,165.9,148.0,162.0,145.6,148.4,198.0,136.3,20917.9,1249.2,96.92495,57.7615,3.886595,928.0,867.0,896.0583333333333,"[911.625, 921.625, 912.625, 905.0, 904.75, 907.5, 904.5, 899.125, 889.0, 883.0, 879.125, 871.5, 878.125, 884.125, 889.25]"
2019-02-08,0.4103,0.5982,0.5378,0.1398,123.66,55.0,117.0,199.2,160.6,148.7,162.7,146.2,148.6,198.8,136.4,21104.1,1319.71,96.44805,64.35,3.716475,921.0,888.25,907.6666666666666,"[913.0, 911.125, 912.625, 916.875, 910.625, 905.5, 903.0, 899.125, 908.375, 911.125, 915.625, 904.875, 905.375, 901.125, 896.625]"
2019-03-08,0.4041,0.6047,0.5267,0.1481,123.66,55.0,116.5,200.8,160.4,141.4,156.3,140.3,144.8,199.4,136.8,21104.1,1301.72,96.71461905,66.99285714,3.827290476,912.0,886.0,900.675,"[898.375, 894.25, 893.75, 897.75, 900.875, 904.625, 906.625, 904.875, 902.875, 907.75, 907.5, 904.875, 903.5, 893.375, 889.125]"
2019-04-09,0.4017,0.5661,0.5645,0.1659,123.66,55.0,117.0,202.1,162.9,141.3,160.3,141.0,145.8,201.1,137.4,21384.8,1286.41,97.33745455,71.59380952,3.896740909,904.0,838.5,878.0333333333333,"[898.5, 900.5, 898.75, 896.125, 898.375, 892.625, 884.5, 879.25, 879.75, 869.75, 859.875, 858.125, 856.125, 853.375, 844.875]"
2019-05-10,0.4323,0.5494,0.5957,0.2004,112.95,53.0,123.0,201.7,161.5,142.7,148.9,144.1,134.0,202.0,137.5,21384.8,1283.26,97.71821739,70.17954545,3.994886957,892.75,791.0,838.025,"[812.5, 799.0, 821.75, 837.625, 839.5, 831.125, 831.75, 832.75, 827.0, 825.5, 825.75, 847.875, 878.125, 876.5, 883.625]"
2019-06-11,0.4657,0.5216,0.5957,0.1385,112.95,53.0,123.0,200.3,165.8,165.3,155.4,170.4,140.4,202.2,138.3,21384.8,1356.74,96.8769,62.9305,3.863215,921.5,850.25,896.0666666666667,"[856.875, 868.25, 883.25, 891.75, 907.375, 912.125, 907.5, 907.0, 909.875, 905.375, 909.125, 897.625, 890.875, 896.625, 897.375]"
2019-07-11,0.3541,0.5024,0.5903,0.1661,104.64,53.0,123.0,200.7,164.2,168.0,161.7,176.6,146.4,202.0,138.6,21694.3,1415.4,97.23730435,64.19434783,3.78316913,918.0,862.75,889.6666666666666,"[893.375, 904.625, 909.25, 892.5, 887.875, 880.625, 892.625, 895.875, 886.75, 889.375, 888.5, 885.75, 886.25, 879.25, 872.375]"
2019-08-12,0.3368,0.5216,0.5882,0.1805,100.16,53.0,123.0,199.2,156.8,145.4,160.3,149.9,144.5,202.2,137.7,21694.3,1498.85,97.97395455,59.41681818,4.011437273,883.75,839.5,859.6333333333333,"[871.625, 873.5, 872.625, 864.875, 863.125, 858.5, 857.5, 859.125, 862.375, 850.625, 849.625, 847.5, 847.125, 856.5, 859.875]"
2019-09-12,0.2856,0.5005,0.6108,0.1816,98.87,53.0,123.0,198.4,151.5,142.1,156.8,145.1,141.6,202.2,136.7,21694.3,1509.97,98.59504762,62.3805,4.120167143,920.0,869.0,894.6583333333333,"[882.5, 898.25, 899.5, 894.125, 891.875, 890.625, 887.125, 891.0, 894.75, 891.5, 891.125, 885.375, 895.25, 911.625, 915.25]"
2019-10-10,0.2046,0.5269,0.6231,0.1592,96.62,53.0,123.0,198.6,161.1,153.7,168.3,157.7,153.6,201.8,137.9,21902.4,1492.92,98.25143478,59.5926087,4.091016522,945.5,915.25,931.275,"[926.375, 931.375, 938.0, 938.75, 933.125, 934.0, 934.5, 935.125, 938.125, 933.375, 935.875, 928.375, 923.125, 920.625, 918.375]"
2019-11-08,0.2126,0.5067,0.6455,0.1584,96.62,53.0,123.0,199.0,165.6,151.9,166.5,153.3,152.2,203.2,137.9,21902.4,1472.3,98.02295238,62.557,4.149753333,938.75,875.75,907.875,"[932.625, 922.5, 917.5, 917.5, 914.25, 919.375, 915.875, 913.5, 910.0, 904.75, 899.5, 897.25, 888.875, 884.375, 880.25]"
2019-12-10,0.2126,0.5008,0.6536,0.1584,96.62,53.0,123.0,199.0,166.3,149.9,166.4,151.0,151.8,203.0,139.7,21902.4,1479.31,97.4352381,65.09190476,4.116137619,943.5,888.25,922.2833333333333,"[899.25, 897.0, 895.0, 909.25, 917.625, 925.625, 926.5, 925.25, 927.0, 932.25, 933.25, 938.375, 935.125, 934.125, 938.625]"
2020-01-10,0.2126,0.5008,0.6741,0.1539,96.84,53.0,123.0,199.3,169.5,158.7,173.7,158.1,158.5,202.4,139.0,21706.5,1558.04,97.39231818,63.61227273,4.13979,949.5,872.25,914.5916666666667,"[941.25, 943.75, 943.5, 935.75, 926.125, 926.75, 923.375, 917.625, 909.375, 905.0, 894.125, 893.25, 896.875, 884.625, 877.5]"
2020-02-11,0.1901,0.5008,0.6933,0.1533,96.84,53.0,125.0,196.7,160.8,155.4,165.0,155.3,149.5,200.9,138.3,21706.5,1595.5,98.84245,55.28894737,4.339795,902.0,866.75,887.5166666666667,"[883.5, 887.25, 894.125, 894.625, 893.875, 891.625, 894.625, 894.75, 879.625, 877.0, 881.875, 877.25, 880.875, 889.375, 892.375]"
2020-03-10,0.1903,0.5501,0.7162,0.1533,96.84,54.0,126.0,193.1,157.5,153.1,163.7,154.4,148.2,201.0,135.8,21706.5,1592.41,98.69727273,34.05818182,4.859583182,897.0,821.0,863.6583333333333,"[879.75, 877.875, 862.5, 858.625, 837.875, 827.25, 830.375, 840.375, 855.125, 871.75, 880.125, 888.75, 877.875, 882.0, 884.625]"
2020-04-09,0.2156,0.5727,0.6339,0.1724,96.84,52.0,124.5,185.5,140.4,134.4,159.1,126.0,143.7,201.7,132.0,19913.1,1678.84,99.89081818,26.81857143,5.302675455,870.0,808.25,839.3833333333333,"[860.375, 860.25, 851.125, 845.625, 841.0, 837.25, 830.125, 820.875, 833.0, 841.25, 835.625, 833.0, 829.0, 829.875, 842.375]"
2020-05-12,0.1789,0.5458,0.5505,0.2623,112.26,53.5,131.0,188.6,148.8,131.3,159.4,123.1,144.2,216.3,132.9,19913.1,1715.53,99.62704762,32.5095,5.634514762,858.0,828.5,843.35,"[853.75, 845.25, 839.75, 839.75, 843.25, 843.875, 845.75, 841.125, 834.0, 840.625, 847.375, 845.5, 841.5, 841.5, 847.25]"
2020-06-11,0.1734,0.5179,0.5316,0.2627,112.26,53.5,131.0,191.2,151.4,134.6,161.5,128.1,146.1,204.4,134.5,19913.1,1732.94,97.11863636,40.77227273,5.184559545,898.5,860.0,871.7583333333333,"[865.25, 868.25, 868.0, 868.875, 867.875, 873.25, 876.0, 876.125, 872.0, 873.75, 866.625, 867.25, 864.75, 877.5, 890.875]"
2020-07-10,0.1851,0.5259,0.4884,0.2123,112.54,53.5,131.0,193.0,151.4,133.5,164.1,127.2,148.4,202.1,133.6,21647.6,1837.21,95.74321739,43.245,5.293833478,910.0,870.5,893.9083333333333,"[892.125, 877.625, 877.625, 882.5, 891.375, 895.75, 901.25, 898.75, 896.625, 902.25, 905.75, 905.375, 898.0, 894.75, 888.875]"
2020-08-12,0.2627,0.508,0.4021,0.2196,120.42,53.5,131.0,194.3,149.0,127.1,161.4,120.2,146.7,201.5,132.2,21647.6,1969.31,93.071,45.05238095,5.445841905,967.0,865.0,914.2666666666667,"[873.0, 889.75, 894.625, 907.0, 911.375, 912.75, 907.25, 903.625, 902.25, 909.875, 917.125, 931.625, 944.125, 958.875, 950.75]"
2020-09-11,0.1985,0.5528,0.4087,0.2026,117.38,53.5,133.0,195.5,157.0,143.9,182.1,140.5,167.3,201.8,132.8,21647.6,1926.3,93.33586364,41.92238095,5.394030455,1046.75,975.0,1010.4333333333333,"[986.5, 1002.375, 998.0, 999.375, 1018.625, 1037.0, 1032.875, 1025.125, 1018.25, 1006.0, 1001.625, 999.5, 991.75, 1011.125, 1028.375]"
2020-10-09,0.1253,0.563,0.4279,0.1769,116.15,53.5,133.0,196.5,169.9,155.6,190.6,152.0,175.6,203.2,135.2,22024.5,1900.13,93.40431818,41.54227273,5.621432727,1094.0,1031.5,1063.1166666666666,"[1063.375, 1052.5, 1039.25, 1049.75, 1050.75, 1059.75, 1053.0, 1058.5, 1070.625, 1074.375, 1077.125, 1083.875, 1087.875, 1069.25, 1056.75]"
2020-11-10,0.0819,0.589,0.4283,0.1398,113.5,51.0,133.0,198.3,173.0,168.4,210.0,166.6,194.6,205.0,134.6,22024.5,1870.86,92.67128571,43.7845,5.451658095,1200.0,1108.0,1169.275,"[1130.625, 1153.625, 1146.875, 1147.5, 1149.625, 1167.25, 1178.75, 1171.5, 1186.75, 1193.0, 1184.0, 1190.875, 1186.625, 1183.5, 1168.625]"
2020-12-10,0.0749,0.5974,0.4304,0.1398,113.5,50.0,133.0,200.5,166.3,171.8,218.1,170.7,202.4,204.6,134.1,22024.5,1855.12,90.56468182,50.21136364,5.151442727,1321.5,1150.25,1225.8166666666666,"[1164.125, 1156.875, 1167.125, 1173.875, 1188.375, 1191.375, 1213.125, 1228.75, 1244.5, 1253.625, 1267.0, 1262.25, 1271.875, 1294.0, 1310.375]"
2021-01-12,0.06,0.5541,0.4304,0.1291,112.55,48.0,133.0,204.8,178.8,203.8,259.0,209.0,243.1,205.0,135.0,22600.2,1866.44,90.1893,55.33842105,5.3469035,1436.5,1298.0,1376.2916666666667,"[1391.125, 1419.875, 1419.375, 1424.0, 1402.25, 1368.25, 1376.25, 1336.125, 1325.125, 1355.0, 1379.625, 1368.375, 1356.125, 1366.125, 1356.75]"
2021-02-09,0.0514,0.5628,0.4231,0.1249,112.55,48.0,133.0,210.6,182.5,216.5,256.9,224.8,240.3,208.6,136.1,22600.2,1813.98,90.6157,62.23526316,5.4034035,1443.0,1337.25,1389.5166666666667,"[1393.5, 1378.5, 1358.5, 1369.625, 1383.875, 1383.125, 1380.625, 1377.625, 1379.75, 1402.75, 1416.625, 1417.375, 1394.125, 1407.0, 1399.75]"
2021-03-09,0.0514,0.5169,0.4273,0.1249,112.55,47.5,134.0,215.0,184.3,215.5,266.1,222.8,248.5,211.8,138.5,22600.2,1723.09,91.92147826,65.70217391,5.643303043,1445.75,1383.0,1414.7583333333334,"[1432.5, 1427.0, 1411.625, 1405.0, 1412.875, 1418.875, 1416.625, 1404.75, 1404.125, 1414.5, 1424.625, 1425.875, 1421.125, 1409.0, 1392.875]"
2021-04-09,0.052,0.5105,0.4431,0.1117,112.55,47.5,136.0,217.9,192.8,225.5,260.4,239.5,241.8,217.7,142.5,23292.4,1756.43,91.72118182,65.32428571,5.574577727,1608.75,1378.0,1475.7083333333333,"[1409.875, 1393.375, 1388.375, 1402.75, 1414.25, 1427.875, 1444.625, 1467.75, 1483.625, 1520.625, 1534.875, 1556.75, 1578.375, 1556.625, 1555.875]"
2021-05-12,0.0597,0.4784,0.4636,0.1224,119.88,52.0,144.0,224.9,211.7,285.5,306.0,310.7,286.4,223.9,142.8,23292.4,1845.94,90.37366667,68.2585,5.305053333,1667.5,1489.25,1556.4083333333333,"[1641.375, 1610.125, 1594.875, 1589.375, 1586.875, 1549.125, 1538.375, 1526.5, 1516.0, 1518.625, 1507.375, 1515.625, 1539.25, 1557.875, 1554.75]"
2021-06-10,0.0661,0.4784,0.4834,0.1102,119.88,52.0,144.0,228.9,207.0,260.8,271.4,282.8,251.8,228.9,145.6,23292.4,1838.04,90.94309091,73.33454545,5.03617,1576.5,1323.5,1418.125,"[1556.875, 1523.875, 1479.625, 1474.125, 1458.75, 1386.75, 1369.5, 1396.25, 1410.25, 1393.875, 1365.375, 1355.25, 1345.875, 1360.25, 1395.25]"
2021-07-12,0.0661,0.5065,0.549,0.116,119.88,52.0,144.0,231.85,201.463,249.686,267.228,265.511,246.4,225.335,147.625,23829.0,1803.63,92.51890909,74.15714286,5.152159545,1480.0,1378.5,1427.8166666666666,"[1394.0, 1412.75, 1432.75, 1450.875, 1458.875, 1453.125, 1440.875, 1440.125, 1415.875, 1407.875, 1397.75, 1427.625, 1423.125, 1438.25, 1423.375]"
2021-08-12,0.0666,0.5025,0.5442,0.1014,118.08,52.0,144.0,233.415,202.896,251.986,258.036,259.263,237.329,229.188,148.312,23829.0,1786.1,92.77895455,70.51545455,5.253645909,1386.5,1272.5,1336.4833333333333,"[1352.0, 1354.375, 1376.625, 1375.625, 1362.75, 1337.375, 1309.375, 1301.125, 1319.0, 1342.25, 1357.625, 1346.125, 1328.125, 1302.875, 1282.0]"
2021-09-10,0.0805,0.4886,0.5541,0.1143,119.04,52.0,144.0,235.678,197.868,223.168,239.547,219.711,218.268,231.889,147.851,23829.0,1779.83,92.896,74.99095238,5.262778182,1308.0,1249.0,1282.575,"[1281.375, 1285.625, 1289.25, 1286.0, 1299.625, 1288.375, 1274.0, 1266.5, 1277.625, 1283.0, 1284.125, 1289.5, 1281.0, 1280.625, 1272.0]"
2021-10-12,0.1386,0.5202,0.5611,0.1221,121.06,51.0,144.0,240.465,197.416,217.941,226.417,210.071,203.688,229.355,150.266,24654.6,1775.0,93.99080952,83.74428571,5.52935381,1257.5,1184.5,1225.4916666666666,"[1212.75, 1197.875, 1200.625, 1211.5, 1217.625, 1227.75, 1237.125, 1235.75, 1223.75, 1227.125, 1238.125, 1242.25, 1239.5, 1234.875, 1235.75]"
2021-11-09,0.1474,0.4982,0.5611,0.1211,120.43,49.5,144.0,243.287,206.125,232.69,226.813,224.813,203.615,229.493,153.389,24654.6,1818.32,95.25109091,80.7047619,5.556645909,1289.25,1181.25,1249.4666666666667,"[1211.0, 1215.5, 1220.125, 1235.125, 1248.875, 1255.0, 1270.0, 1275.0, 1267.125, 1269.75, 1271.125, 1272.125, 1247.125, 1254.625, 1229.5]"
2021-12-09,0.1474,0.4982,0.5611,0.1211,120.43,49.5,144.0,241.338,213.525,246.904,235.648,241.216,213.19,229.617,155.95,24654.6,1790.34,96.19940909,74.81454545,5.654276522,1375.75,1237.5,1299.45,"[1257.0, 1267.875, 1257.125, 1252.25, 1258.75, 1269.75, 1286.125, 1287.375, 1300.0, 1319.0, 1327.5, 1348.625, 1364.875, 1354.875, 1340.625]"
2022-01-12,0.1516,0.4652,0.4724,0.1241,120.71,46.5,139.0,246.453,220.224,248.6,257.951,246.086,235.206,234.274,157.367,25029.1,1817.81,95.89819048,85.5015,5.537962857,1564.0,1349.75,1424.8083333333334,"[1383.75, 1384.875, 1371.875, 1359.25, 1378.0, 1408.5, 1415.625, 1403.125, 1403.5, 1418.75, 1442.5, 1460.25, 1485.125, 1512.0, 1545.0]"
2022-02-09,0.1393,0.4706,0.4511,0.1241,120.71,45.0,134.0,252.66,230.899,260.151,283.916,260.179,262.004,238.775,159.015,25029.1,1853.66,96.0464,94.04105263,5.198066,1765.0,1542.25,1618.925,"[1583.0, 1599.25, 1579.125, 1575.5, 1559.625, 1568.375, 1591.25, 1598.0, 1621.75, 1658.0, 1710.5, 1632.0, 1640.875, 1678.625, 1688.0]"
2022-03-09,0.1224,0.4554,0.4294,0.1158,120.71,43.5,127.0,260.014,250.299,301.702,302.755,298.016,279.991,242.416,165.723,25029.1,1950.41,98.4033913,112.5108696,4.987227391,1736.5,1622.0,1683.3333333333333,"[1701.75, 1681.75, 1680.5, 1682.375, 1656.0, 1663.25, 1662.375, 1670.25, 1688.375, 1703.375, 1713.75, 1713.75, 1699.5, 1685.5, 1647.5]"
2022-04-08,0.1114,0.4406,0.4279,0.1158,120.71,43.5,125.0,265.31,261.884,318.043,310.412,315.84,285.65,249.122,169.567,25544.3,1938.84,100.4808095,105.9625,4.733144286,1757.5,1645.5,1703.6083333333333,"[1667.625, 1674.5, 1669.875, 1666.625, 1681.25, 1704.5, 1717.625, 1732.25, 1740.5, 1730.875, 1704.5, 1709.75, 1718.0, 1718.875, 1717.375]"
2022-05-12,0.1301,0.4576,0.5856,0.1118,126.28,51.0,149.0,273.251,263.817,322.3,302.56,320.415,276.166,253.635,171.296,25544.3,1850.97,103.1387273,111.582381,4.960939091,1749.25,1590.25,1681.9583333333333,"[1608.75, 1632.75, 1659.125, 1664.75, 1671.875, 1678.875, 1697.0, 1702.5, 1685.125, 1681.625, 1702.125, 1731.5, 1711.5, 1690.875, 1711.0]"
2022-06-10,0.1175,0.487,0.5876,0.115,126.28,51.0,149.0,280.251,261.408,322.742,318.392,324.617,291.856,256.04,173.464,25544.3,1838.42,103.7352273,117.6866667,5.033361818,1775.5,1583.0,1677.0,"[1759.125, 1729.5, 1712.625, 1693.625, 1703.0, 1712.5, 1688.875, 1666.25, 1622.75, 1601.75, 1614.625, 1650.875, 1668.625, 1678.25, 1652.625]"
2022-07-12,0.0972,0.5171,0.5745,0.1208,122.61,51.0,149.0,272.274,254.119,280.166,282.868,290.18,258.698,256.595,173.307,25994.6,1738.7,106.8702381,105.1638095,5.371033333,1671.0,1407.75,1505.625,"[1496.375, 1471.0, 1480.25, 1473.125, 1489.5, 1477.75, 1461.5, 1435.375, 1426.25, 1453.875, 1508.5, 1557.0, 1599.875, 1640.125, 1613.875]"
2022-08-12,0.1032,0.5326,0.5571,0.1143,123.3,51.0,149.0,269.546,246.943,274.406,282.69,283.299,259.504,256.454,171.384,25994.6,1765.73,107.0146087,97.68434783,5.142756522,1614.0,1443.75,1518.3666666666666,"[1510.25, 1497.5, 1469.125, 1466.5, 1483.5, 1487.5, 1506.25, 1554.625, 1574.625, 1563.0, 1583.0, 1571.375, 1509.25, 1508.875, 1490.125]"
2022-09-12,0.0851,0.5264,0.5452,0.1015,119.16,51.0,149.0,267.898,247.386,290.946,282.398,299.918,259.933,255.916,169.615,25994.6,1683.37,110.5299545,90.62045455,5.224626818,1508.75,1363.25,1443.8833333333334,"[1446.25, 1492.25, 1471.5, 1456.25, 1444.375, 1452.0, 1468.125, 1474.125, 1462.375, 1438.25, 1421.0, 1422.125, 1401.625, 1413.5, 1394.5]"
2022-10-12,0.0848,0.5068,0.5682,0.0977,117.38,51.0,152.0,265.061,249.274,280.361,256.852,281.492,233.422,254.032,171.374,26408.4,1667.3,111.9378095,93.69904762,5.263502381,1436.5,1357.0,1387.3583333333333,"[1390.75, 1391.875, 1396.375, 1385.625, 1377.125, 1367.75, 1383.375, 1387.0, 1380.625, 1376.25, 1388.25, 1386.5, 1380.375, 1398.375, 1420.125]"
2022-11-09,0.0929,0.5106,0.5644,0.0983,118.27,49.5,152.0,263.157,261.427,277.504,273.938,279.628,252.096,256.049,169.792,26408.4,1723.03,108.3726364,90.765,5.274980455,1478.5,1406.75,1440.2916666666667,"[1445.625, 1439.875, 1441.5, 1444.75, 1448.625, 1439.125, 1419.25, 1421.5, 1427.625, 1435.875, 1431.625, 1439.5, 1442.875, 1458.75, 1467.875]"
2022-12-09,0.0929,0.5,0.5729,0.1045,118.27,49.5,152.0,257.897,260.716,270.886,276.599,275.639,256.533,254.159,169.672,26408.4,1795.68,104.6127619,81.52904762,5.245168182,1532.25,1457.75,1483.6916666666666,"[1485.25, 1470.625, 1474.25, 1477.5, 1477.0, 1475.75, 1468.0, 1473.5, 1482.125, 1473.75, 1475.125, 1497.5, 1496.25, 1508.75, 1520.0]"
2023-01-12,0.0889,0.5182,0.5964,0.1036,116.38,45.5,153.0,260.227,246.265,268.915,276.288,275.574,253.042,255.188,170.105,26813.6,1894.51,102.7551905,83.92761905,5.204039091,1548.5,1478.25,1516.6083333333333,"[1510.125, 1523.125, 1526.75, 1529.875, 1518.75, 1512.875, 1491.375, 1496.75, 1491.5, 1513.125, 1516.75, 1527.125, 1534.125, 1526.75, 1530.125]"
2023-02-08,0.0958,0.5028,0.5718,0.1058,116.38,41.0,153.0,258.669,242.129,279.648,285.199,286.31,264.51,252.191,170.16,26813.6,1859.84,103.5195,83.467,5.169634,1555.5,1489.5,1528.45,"[1516.75, 1522.875, 1529.375, 1546.25, 1538.75, 1526.75, 1526.375, 1528.75, 1542.0, 1546.0, 1539.0, 1535.125, 1524.375, 1503.875, 1500.5]"
2023-03-08,0.0898,0.4835,0.5592,0.1121,116.38,33.0,153.0,257.062,241.473,257.021,276.234,262.233,256.264,254.266,171.057,26813.6,1909.14,103.8605652,79.14869565,5.210467826,1533.75,1405.0,1477.2166666666667,"[1522.375, 1517.125, 1506.75, 1503.75, 1490.375, 1490.0, 1488.0, 1484.0, 1474.875, 1481.0, 1457.625, 1434.75, 1418.5, 1434.375, 1454.75]"
2023-04-11,0.0898,0.4801,0.5756,0.1122,116.38,27.0,154.0,256.908,245.397,270.26,276.764,276.677,257.331,253.399,167.584,27063.0,2000.53,101.7969,83.35210526,5.020064,1531.5,1420.75,1482.2666666666667,"[1496.875, 1500.75, 1511.375, 1496.875, 1507.625, 1521.25, 1513.75, 1497.125, 1490.0, 1481.625, 1454.5, 1445.25, 1431.875, 1437.0, 1448.125]"
2023-05-12,0.1374,0.5567,0.6759,0.1794,122.74,48.0,163.0,253.67,232.02,257.526,265.371,262.913,245.881,253.938,167.3,27063.0,1992.39,102.6471304,75.75173913,4.976663043,1416.75,1270.75,1338.775,"[1402.625, 1398.875, 1380.25, 1349.25, 1335.625, 1324.875, 1324.5, 1328.375, 1326.875, 1319.25, 1332.75, 1315.75, 1286.75, 1317.25, 1338.625]"
2023-06-09,0.1436,0.5609,0.6834,0.1822,122.74,48.0,163.0,253.86,235.74,257.294,252.687,264.737,233.451,253.425,168.017,27063.0,1943.68,103.1284091,74.97863636,4.861344545,1568.0,1356.25,1454.225,"[1372.125, 1380.625, 1393.625, 1389.5, 1409.75, 1447.125, 1474.5, 1500.125, 1494.0, 1485.875, 1501.375, 1507.375, 1467.875, 1465.375, 1524.125]"
